ProductName,Nutrient_category,Description,Contents,Formulated_For,Suplements Facts,Suplements Facts Images,Product_Image,QR_Video,FORMULATION ADVANTAGE:,Amino Acid Profile Per Serving,Benefits,Pdf_link,HealthConcern,Introduction,Risk Factors,Blood Pressure Classification,Nitric Oxide & Blood Pressure,Lifestyle Recommendations,Nutrient Recommendations,Signs & Symptoms,Insulin Resistance & PCOS,Causes,Autonomic Nervous System & Responses,Common Prescriptions,Nutrient Depletions,Sources of Nutrients
Diaxinol®,Unknown,"Diaxinol® is a natural and synergistic formula for 
promoting balanced blood sugar levels.","Through enhanced signaling at the cellular level, this blend of natural extracts and 
vitamins supports healthy blood glucose levels by repairing the insulin-sensitizing 
pathway. The unique and effective formulation contains five ingredients provided at 
targeted doses for maximum efficacy. In addition to its well-known, potent antioxidant 
properties, alpha lipoic acid (ALA) has been shown to support healthy blood sugar 
balance by activating the master metabolic switch adenosine mono-phosphate kinase 
(AMPK). AMPK activates cellular metabolism by improving insulin sensitivity, down
regulating genes involved in fat storage and activating genes involved with burning 
fat. Diaxinol® also includes Cinnulin® (cinnamon bark extract), which has a beneficial 
effect on blood sugar levels, first by inhibiting the enzymes that cause insulin resistance 
and second, by increasing insulin sensitivity. A third ingredient, chromium, is critical in 
the uptake of glucose into cells because it is a valuable piece in the molecule glucose 
tolerance factor (GTF). Several studies have demonstrated a significant improvement in 
markers of blood sugar balance, insulin sensitivity and blood fats when supplementing 
with chromium. In a similar way, biotin helps maintain healthy blood sugar balance by 
stimulating glucose-induced insulin secretion and accelerating glucose metabolism in 
the liver and pancreas. Vanadyl sulfate (VS) is the stable, inorganic form of vanadium, a 
mineral shown to mimic the action of insulin. VS plays a major role in promoting healthy 
glucose uptake by stimulating AKT, a potent activator of the glucose transport, GLUT4.",CARDIOVASCULAR HEALTH BLOOD SUGAR SUPPORT,Unknown,https://drive.google.com/uc?export=view&id=1s1NSpyC33dTvmHbCWEvZRWAS-g5Dp1wI,https://drive.google.com/uc?export=view&id=1BlowJebNsUz25bY6zF7SmT5VhT0jnuDP,https://drive.google.com/uc?export=view&id=1BXVXtk6JsXNvDzyuZMdRJs6PyeKB9PM6,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Digestzyme-V,Unknown,"Digestzyme-V is an extensive blend of acid
resistant, plant-based enzymes designed to 
help maximize the digestion and absorption of 
nutrients from food.","Each capsule includes lipase, amylase, lactase, protease and CereCalase® to aid 
in the breakdown of protein, fat, starches, fiber and other difficult-to-digest foods. 
Poor digestion can cause occasional bloating and gas, cramping, and constipation, 
among other gastrointestinal issues. Conversely, proper digestion of food prevents 
fermentation in the gut and the proliferation of “bad” bacteria at the expense of 
“good” intestinal bacteria. Digestzyme-V is designed to support digestion and 
absorption of nutrients by using plant-based enzymes, rather than the traditional 
animal-based enzymes. Plant-based enzymes can function in a wider pH range of 
2.5–8.5, as compared to the 6.5–7.5 necessary to activate animal-based enzymes, 
and still offer the same digestive strength. This broad pH range makes Digestzyme-V 
especially beneficial for individuals with lower gastric acid levels or inconsistent pH 
levels. Each enzyme has been tested for  
pH, temperature and gastric survivability  
to ensure enzyme activity, allowing for full-spectrum digestive support.","GASTROINTESTINAL 
HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1wTSPEpycqMGvmMQuR7uJy9jWpBik_JzS,https://drive.google.com/uc?export=view&id=1ywGvIRZpZkbDPXLdlm_jx1zFssfs1LvJ,https://drive.google.com/uc?export=view&id=1z__6jquKh2lNfZBxhHiatG0LEPk4nqOY,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
EstroDIM®,Unknown,"EstroDIM® is a targeted supplement that combines the cruciferous vegetable 
metabolites indole-3-carbinol (I3C) and diindolylmethane (DIM) to support 
proper estrogen metabolism.","The formulation of I3C and DIM together creates the ideal combination of 
metabolites to support estrogen balance and breast and prostate health. Estrogen 
collectively refers to female hormones that carry chemical messages to cells 
throughout the body. The most important message hormones deliver is, “grow, 
divide and multiply.” It is for this reason that hormones are so important in human 
development and tissue repair. Supporting proper estrogen synthesis, metabolism 
and detoxification is essential for proper hormonal balance. I3C helps achieve 
this goal through its ability to temper estrogen signals by competing for binding 
sites and inhibiting the activity of estrogen receptors. The second phytonutrient 
compound, DIM, promotes beneficial estrogen metabolism and enhances the 
potential for greater antioxidant activity. Together, I3C and DIM promote the 
creation of the more favorable and protective 2-hydroxyestrone (2-OHE) metabolite 
versus production of 4-hydroxyestrone (4-OHE) and 16-alpha-hydroxyestrone 
(16-alphaOHE) metabolites, which can overstimulate cells and create free radicals that 
cause DNA damage.","ENDOCRINE 
HEALTH
 WOMEN'S HEALTH
 MEN'S HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1nE4b1bYys6QKkjoZkxk3A96QrmdP3uhn,https://drive.google.com/uc?export=view&id=1vkniDjEaUIT6NtNzVOV7BLDsmuT3FXnv,https://drive.google.com/uc?export=view&id=1tNWNa_KVOxKzWZIBlAksDucsvJvDH3YF,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Femarin,Unknown,"Femarin is a targeted blend of botanicals formulated to provide support for a 
comfortable and balanced menopausal transition.","Femarin can provide symptomatic relief for common complaints associated with 
menopause, such as hot flashes, night sweats and frequent night waking, while 
serving as a foundation for overall wellness during this period of life. Black cohosh 
root extract has been shown to significantly reduce menopause-related symptoms, 
even when compared to other regimens in double-blind, placebo-controlled 
studies. Resveratrol, a polyphenol found in grapes and red wine, has been shown 
to have an effect on free radical scavenging and antioxidant properties in tissues. 
Similar in structure to estrogen, trans-resveratrol provides a range of supportive 
activities including hormonal balance and promoting normal inflammatory balance. 
Licorice root extract contains flavonoids, such as glabridin, which have been 
shown to exert a balancing effect on estrogen levels. In addition, licorice root extract 
has been shown to support healthy bone mineral density in postmenopausal 
women. Gamma oryzanol (ferulic acid) is a natural compound extracted from rice 
bran oil. One study in which 40 women were given a dose of 300 mg/day of gamma 
oryzanol resulted in a reduction in menopausal symptoms in 85% of the subjects. 
The dried roots of the Dong quai plant have flavonoids and essential oils that 
support female hormone balance","WOMEN'S 
HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1w-z9J-VIP85_JAYfVyYaVXsJazSADPFE,https://drive.google.com/uc?export=view&id=1fowHXoLRi7iIUQxOOAP6ICQusRr5s4-w,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Fiber MGP,Unknown,"Fiber MGP is a next-generation fiber supplement that delivers 12 g of fiber per serving and features clinically researched ingredients that promote healthy 
microbiome modulation, GLP-1 activation, and prebiotic seeding. This unique fiber blend improves digestive regularity and gut barrier function and promotes 
metabolic health","Fiber MGP is an innovative fiber product that promotes healthy microbiome modulation, GLP-1 (glucagon-like peptide-1) 
activation, and prebiotic seeding. Delivering a powerful 12-gram dose of fiber per serving, Fiber MGP provides a significant 
fiber payload to help patients meet their daily goals. In addition, this formula combines three clinically studied ingredients: 
Livaux® (gold kiwifruit), Solnul® (resistant potato starch), and baobab fruit powder. Livaux® is a precision prebiotic shown 
to increase levels of Faecalibacterium prausnitzii, a keystone bacterium known for its ability to reduce intestinal permeability, 
boost butyrate production, and increase GLP-1 production. Solnul® resistant potato starch further enhances gut health by 
increasing microbiome diversity and significantly increasing Akkermansia muciniphila levels—up to 238% in clinical studies—
 thereby promoting metabolic health and GLP-1 production. This increase in GLP-1 production and release plays a role in 
regulating cravings, satiety and maintaining balanced blood sugar, contributing to a more favorable metabolic profile. Baobab 
fruit powder extract provides additional fiber plus essential vitamins, minerals, polyphenols and amino acids. These nutrients 
support microbiome diversity and immune resilience and help maintain normal inflammatory balance.The slow fermentation of these key ingredients minimizes GI discomfort, making Fiber MGP ideal for patients seeking 
effective, gentle digestive support. By combining high fiber content with targeted prebiotics and nutrient-dense baobab, 
Fiber MGP offers a multimodal approach to gut health that addresses regularity, microbiome balance and metabolic benefits 
without the common side effects of fiber supplementation.","GASTROINTESTINAL 
HEALTH
 GLP-1 PRODUCTION CRAVING CONTROL BLOOD SUGAR SUPPORT",Unknown,https://drive.google.com/uc?export=view&id=1SaZ-hTWg7TGlyXLFntycH9bztj4xlXuc,https://drive.google.com/uc?export=view&id=1euguwL_cR4evi74DpcHaLBLKDq2LVcDk,Unknown,"Fiber MGP delivers one of the highest fiber payloads available, combining 
superior efficacy with a smooth texture that makes daily fiber intake easy  
and pleasant!
 • This advanced fiber formula restores keystone probiotic strains F. prausnitzii 
and Akkermansia to support better GI barrier function and GLP-1 production.",Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
Flora Bites,Unknown,"Flora Bites is a delicious, chewable probiotic for 
children, designed to deliver beneficial bacteria 
and promote healthy gut flora. Ideal for children 
who prefer an alternative to powder formulas.","The natural balance of flora in the GI tract can be disrupted by factors including poor 
dietary intake. One of the key benefits of probiotics is their ability to increase the 
population of healthy bacteria to combat microbial imbalance. Flora Bites includes 
Lactobacillus and Bifidobacterium probiotic strains, as well as 20 mg of vitamin C for 
comprehensive gastrointestinal and immune support. The chewable cube form is an 
easy, fun way for children to achieve optimal probiotic support.",GASTROINTESTINAL HEALTH IMMUNE HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1EvBgDBfj1Uz5f61HxU7W-IroguLAQKev,https://drive.google.com/uc?export=view&id=1vsteyetyqOLdtKfGRs_vAoce0usLPwD2,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FloraBoost,Unknown,"FloraBoost is a probiotic formula for children, 
designed to deliver bacteria and promote 
healthy gut flora, protect intestinal integrity 
and boost immune function.","The seven strains of beneficial bacteria, plus Saccharomyces boulardii, in 
FloraBoost have been strategically selected based on research that supports their 
survivability and adherence to the intestinal tract. FloraBoost comes in a powder 
form for easy administration to children and is especially beneficial for those with 
occasional diarrhea. The natural flora balance of the gastrointestinal tract can be 
disrupted by factors including chlorinated water and poor dietary intake. One of the 
key benefits of probiotics is their ability to increase the population of healthy bacteria 
to combat microbial imbalance. The challenge to this major health benefit lies in the 
survivability of these living organisms. The technology used in the manufacturing 
of FloraBoost ensures the long-term effectiveness of the probiotic formula. The 
microorganisms in this formula are protected and sealed, and remain dormant until 
exposed to moisture in the GI tract. Saccharomyces boulardii is a probiotic yeast that 
actively supports immune defenses by increasing levels of secretory IgA, the crucial 
antibody that helps bind and clear harmful bacteria.","GASTROINTESTINAL 
HEALTH IMMUNE HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1ZldgJMxebKEUWGIwfbFCpO4X9rfQntWl,https://drive.google.com/uc?export=view&id=1kAWgqKyVtNlQTj0Yk9XRDJpC9pRloK6j,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GABAnol,Unknown,"GABAnol is a synergistic combination of gamma-aminobutyric acid (GABA), glycine and Dong quai, which serves as a quick response supplement for muscle relaxation","GABA is the primary neurotransmitter in the brain and regulates other 
neurotransmissions to prevent overstimulation. Glycine is one of three amino acids 
needed for the synthesis of creatine, which supplies energy to nerve and muscle 
cells. It is the primary amino acid that regulates neurotransmission in the brain and 
spinal cord. A perennial botanical, Dong quai, is effective in easing post-exercise 
muscle soreness, and has long been used medicinally for smooth muscle tension. 
Vitamin B6 is required to convert glutamic acid to GABA. The vitamin is also a 
cofactor in many cellular biochemical reactions, including the release of glucose 
from glycogen. Magnesium, the fourth-most abundant mineral in the body, 
participates in approximately 300-350 enzymatic reactions within the body. It 
also plays an important role in regulating the influx of calcium into muscle cells to 
promote muscle relaxation and decrease muscle spasm.
 GABAnol is a synergistic combination of gamma-aminobutyric acid (GABA), 
glycine and Dong quai, which serves as a quick response supplement for 
muscle relaxation.","MUSCULOSKELETAL 
HEALTH WOMEN'S HEALTH",Unknown,https://drive.google.com/uc?export=view&id=1tWgoP-5o_fS48h3u3Zq2LIKYbMhVmi4k,https://drive.google.com/uc?export=view&id=1mmd2Rgii1HfZb3T7v_sZvPD1RaWehPpM,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
"Glucosamine  
Sulfate",Unknown,"Glucosamine sulfate has a long history and 
extensive body of research highlighting its role in 
protecting cartilage, the shock-absorbing gel-like 
matter located between joints in the body.","As the key precursor to cartilage formation, glucosamine sulfate supports connective tissue health to provide full support for joint comfort, as well as integrity 
and movement, while maintaining normal inflammatory balance. Glucosamine 
sulfate is also a precursor to chondroitin sulfate and hyaluronic acid, both 
of which are natural compounds found in the synovial fluid of cartilage. This 
glucosamine sulfate formulation is a high-purity product, and includes 750 mg of 
glucosamine sulfate per capsule for maximum care in joint health.",MUSCULOSKELETAL HEALTH WOMEN'S HEALTH,Unknown,https://drive.google.com/uc?export=view&id=1aUCsGSf4SFZ6NaiOGxRBFZjEdJmx7rRi,https://drive.google.com/uc?export=view&id=1ateBqm6X94M-GhjR_dDTHlJf7QYm8-ZS,Unknown,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GlutaShield®,GlutaShield® Chocolate GlutaShield® Vanilla,GlutaShield® is designed to promote the health and barrier function of the gastrointestinal lining,"GlutaShield® includes nutrients to support the gut mucosal epithelium, which allows 
the digestion and absorption of dietary nutrients and keeps unwanted toxins, microbes 
and food particles from passing directly into the body. GlutaShield® includes a high
dose of L-glutamine, an amino acid that has been shown to enhance the normal 
repair and regeneration of the mucosal lining and provide energy for muscle repair and 
growth. It provides deglycyrrhized licorice root extract (DGL) to help maintain the 
mucosal surface, and aloe vera leaf gel extract to promote a normal inflammatory 
response. N-acetyl D-glucosamine, a mucin precursor, has been shown to increase 
the production of mucus in the gastrointestinal tract. Zinc, another ingredient widely 
recognized for its role in gut health, helps strengthen tight junctions in the GI barrier.","GASTROINTESTINAL 
HEALTH IMMUNE HEALTH",Unknown,Unknown,https://drive.google.com/uc?export=view&id=1VMjtrD8crNPTyZZA-_fdN6OwY6HADHBj,https://drive.google.com/uc?export=view&id=1oy6GVH3UcJIeTcQo79gNXO2jGgPVCnTw,Unknown,Unknown,Unknown,https://drive.google.com/file/d/17aT6hgZQOPLEiGmu4E_XD8cx5xa4PLRP/view,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
